scenario,optimizer,learning_rate,batch_size,l2,seed,epochs,epoch,training_loss
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,39,0.24807382980097883
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,40,0.24696129437522016
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,41,0.24676918413918908
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,42,0.24678201498938246
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,43,0.24697533786561884
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,44,0.24635671392802205
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,45,0.24877773932875957
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,46,0.2465284624878618
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,47,0.24718601797539458
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,48,0.24712546138172506
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,49,0.24624678405747796
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,50,0.24636573847476434
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,51,0.24672935136707222
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,52,0.24737981773596213
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,53,0.24646382745053616
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,54,0.24625041008287246
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,55,0.2461095552017124
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,56,0.24615416297920237
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,57,0.24621464962954503
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,58,0.2462791494884896
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,59,0.24744888385702177
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,60,0.24658897837702154
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,61,0.2476309236380706
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,62,0.24685874225240603
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,63,0.24605808133455032
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,64,0.24616703441247748
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,65,0.2493816737328386
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,66,0.2464593146996447
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,67,0.24607205893626172
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,68,0.24662649553766566
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,69,0.2460530170737774
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,70,0.2466186953617405
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,71,0.2464210813360697
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,72,0.2523919076424118
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,73,0.24693176481798484
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,74,0.24971143826307027
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,75,0.24610627314777223
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,76,0.2464522948403844
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,77,0.24618904304965683
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,78,0.24752481495243628
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,79,0.2462930582157607
mini_batch_size,Mini-batch GD,1.0,16,0.0001,42,80,80,0.2489571077720985
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,1,0.3896775621532727
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,2,0.36410388733815735
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,3,0.3481985023567147
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,4,0.33697942875768
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,5,0.3260650417643017
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,6,0.31495352368548574
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,7,0.3078579796051156
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,8,0.303369094010776
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,9,0.29638769333935433
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,10,0.2922216452986163
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,11,0.2877067674482035
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,12,0.28418827451211676
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,13,0.28098413665173905
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,14,0.2790328833786998
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,15,0.2756379036954266
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,16,0.2758011578727988
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,17,0.27117155829756784
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,18,0.2693109478308543
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,19,0.2675583681936363
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,20,0.2659869825876213
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,21,0.26574441082324246
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,22,0.2632786664851189
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,23,0.26244320958622874
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,24,0.26107581767568017
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,25,0.25991359959549953
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,26,0.25968727474964626
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,27,0.258309908219406
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,28,0.25732194889087096
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,29,0.2568593040314099
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,30,0.2563974438747514
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,31,0.25541386560795365
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,32,0.2546765533866997
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,33,0.2556596348528758
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,34,0.25616278465584175
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,35,0.2531843336569609
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,36,0.2538668604764668
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,37,0.25228612613661044
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,38,0.2540022560576751
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,39,0.25179027113108104
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,40,0.25148352562647425
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,41,0.25096955135885773
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,42,0.2507340823387369
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,43,0.2507020838558005
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,44,0.2500939308365736
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,45,0.25092861251320203
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,46,0.24963913587383366
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,47,0.24968656732793265
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,48,0.24938958038916997
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,49,0.24933680155852497
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,50,0.24887594116362527
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,51,0.24927356856701718
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,52,0.24963631882011034
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,53,0.2485428192977269
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,54,0.2483161409852757
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,55,0.24817021183752036
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,56,0.24802707733232618
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,57,0.24799204122741533
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,58,0.24790666383899176
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,59,0.24851880793868042
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,60,0.24807933453480863
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,61,0.24819182590574973
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,62,0.24824997386534478
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,63,0.2474214314893427
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,64,0.24748827757814046
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,65,0.2498466269807343
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,66,0.2473626646646629
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,67,0.24728444420795484
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,68,0.24743219099772287
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,69,0.2469802636447625
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,70,0.24754301644527987
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,71,0.2468941972289652
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,72,0.24973491507366866
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,73,0.24684675932522074
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,74,0.24796672505074535
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,75,0.2467584055545816
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,76,0.24683493140135324
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,77,0.24682519125389285
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,78,0.24737718792620075
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,79,0.24659253662850975
mini_batch_size,Mini-batch GD,1.0,32,0.0001,42,80,80,0.2478001686101732
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,1,0.41002585466908603
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,2,0.38937293844066156
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,3,0.37562305745954905
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,4,0.36543561370950334
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,5,0.35541152884699717
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,6,0.3469803210793863
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,7,0.3400814895362727
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,8,0.3344482378297102
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,9,0.3284780116529441
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,10,0.3235776620392151
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,11,0.3191047432652391
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,12,0.3150891746671809
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,13,0.3112901211347799
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,14,0.30839469667085817
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,15,0.3046921952874002
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,16,0.30365757972437984
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,17,0.29907571784991216
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,18,0.29644981116678754
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,19,0.29407776845738653
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,20,0.29183181273726316
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,21,0.29035302692608655
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,22,0.28779729287581457
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,23,0.2860446366711239
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,24,0.2843173696445615
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,25,0.2825911312326387
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,26,0.2815635947306133
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,27,0.2795891360260533
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,28,0.27818648140350466
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,29,0.27692422808133377
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,30,0.2757424793232374
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,31,0.2744898811732127
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,32,0.2734039186151532
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,33,0.2734999311236208
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,34,0.2723514137751279
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,35,0.27030425085040666
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,36,0.2696540759019904
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,37,0.2684681044326568
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,38,0.26924265524757324
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,39,0.2668298110291508
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,40,0.26620849665915536
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,41,0.26535819214123196
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,42,0.2646334739173002
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,43,0.26401400451057333
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,44,0.2633794362141607
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,45,0.2631250236178099
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,46,0.2621238025437236
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,47,0.2615840452475716
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,48,0.2610422819000218
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,49,0.2609480651881768
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,50,0.2599874838250826
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,51,0.2598451713395677
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,52,0.25971841124589523
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,53,0.2586475093888203
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,54,0.2581945337242205
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,55,0.257774186682005
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,56,0.25741605091327097
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,57,0.2570762224159824
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,58,0.2566811621795128
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,59,0.25655355621271897
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,60,0.2563651607586871
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,61,0.2558242408642634
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,62,0.25586891148245816
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,63,0.25519361785359146
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,64,0.25477546302757087
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,65,0.25595890145088146
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,66,0.25428787936543223
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,67,0.25430671425408796
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,68,0.2539299433243226
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,69,0.2534288123470443
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,70,0.2535551182266038
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,71,0.25296181797562917
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,72,0.25406108870234373
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,73,0.25260842384970267
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,74,0.2525856285384249
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,75,0.2521937592460256
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,76,0.2520217404669882
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,77,0.2519049029721312
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,78,0.2519502076317988
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,79,0.25142249242955783
mini_batch_size,Mini-batch GD,1.0,64,0.0001,42,80,80,0.25161817970509304
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,1,0.4268242050188855
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,2,0.40965190553369774
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,3,0.39806988942205185
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,4,0.3903042577434547
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,5,0.38152336758952426
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,6,0.37505118552274935
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,7,0.36905083071150147
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,8,0.3638649257249375
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,9,0.35907252941356255
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,10,0.3544974134379032
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,11,0.35040782688116134
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,12,0.34669062965114394
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,13,0.34303743842179474
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,14,0.339968485806854
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,15,0.33649772031103925
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,16,0.33461079821807155
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,17,0.33087644436935665
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,18,0.3280623549516914
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,19,0.32552417819084045
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,20,0.32312110675043454
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,21,0.321543905237631
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,22,0.31863534326496196
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,23,0.3167474756890886
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,24,0.3146585401726937
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,25,0.3126673630272586
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,26,0.3111612208993453
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,27,0.30911849220672466
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,28,0.3074300827408043
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,29,0.3057875397324158
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,30,0.3044043603462583
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,31,0.30277595676413604
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,32,0.301386614955437
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,33,0.30056941593903513
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,34,0.2991401720214109
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,35,0.2972559186904989
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,36,0.29630271109297024
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,37,0.29483063729088343
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,38,0.29448144284739236
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,39,0.2925375960544957
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,40,0.29158031805245616
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,41,0.2904265443642605
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,42,0.289360042247416
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,43,0.288362626575861
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,44,0.28751798845736826
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,45,0.2866013809093028
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,46,0.28563369392694316
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,47,0.2847286834190738
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,48,0.2838844264575334
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,49,0.2835070568294061
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,50,0.2822694281421846
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,51,0.28158023145075234
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,52,0.28104436698987456
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,53,0.2800257717964374
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,54,0.27930099051568175
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,55,0.2785225959373152
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,56,0.27783899159372283
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,57,0.2772210060699907
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,58,0.2765876359115505
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,59,0.2760400866306514
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,60,0.2756597310722022
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,61,0.274858148429428
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,62,0.2743626018346405
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,63,0.27374352370118504
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,64,0.2729952133091469
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,65,0.2731126795934433
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,66,0.27203671895632653
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,67,0.2715887060956428
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,68,0.27096801567069595
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,69,0.27050706344240927
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,70,0.2701205756232871
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,71,0.26951573739607265
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,72,0.26984733106128667
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,73,0.2686855367472341
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,74,0.2683192975670776
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,75,0.267777966496001
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,76,0.26747527970368157
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,77,0.2670486976426161
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,78,0.26671767087989
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,79,0.26615128432418855
mini_batch_size,Mini-batch GD,1.0,128,0.0001,42,80,80,0.26598029261626616
stability_across_seeds,SGD,0.05,,0.0001,1,80,1,0.37665018346888646
stability_across_seeds,SGD,0.05,,0.0001,1,80,2,0.3467178918399511
stability_across_seeds,SGD,0.05,,0.0001,1,80,3,0.3330691786411493
stability_across_seeds,SGD,0.05,,0.0001,1,80,4,0.3138479520269478
stability_across_seeds,SGD,0.05,,0.0001,1,80,5,0.3078943576497458
stability_across_seeds,SGD,0.05,,0.0001,1,80,6,0.29343933968581515
stability_across_seeds,SGD,0.05,,0.0001,1,80,7,0.28816686842371086
stability_across_seeds,SGD,0.05,,0.0001,1,80,8,0.28161999474863864
